Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel
1158,103,2101,2024-04-17,1,88.92,Online
1159,104,2101,2024-01-06,1,56.93,In-Store
1160,112,2101,2024-05-02,2,29.95,In-Store
1161,106,2101,2023-08-24,1,38.84,In-Store
1162,103,2102,2023-10-27,1,93.04,In-Store
1163,115,2102,2023-10-01,3,117.4,Online
1164,106,2102,2023-10-06,2,35.66,Online
1165,117,2102,2023-10-24,2,127.62,In-Store
1166,102,2102,2023-12-18,2,26.54,Online
1167,101,2102,2023-11-01,2,29.68,Online
1168,111,2102,2024-01-26,1,47.33,Online
1169,116,2102,2023-12-23,2,225.25,Online
1170,103,2102,2024-01-12,2,91.84,In-Store
1171,107,2102,2024-03-12,3,69.36,Online
1172,118,2102,2024-01-03,2,126.88,In-Store
1173,110,2102,2023-08-16,2,119.32,In-Store
1174,109,2102,2023-11-02,1,139.88,In-Store
1175,107,2103,2023-04-26,3,62.3,Online
1176,118,2103,2023-09-12,2,125.48,Online
1177,115,2104,2023-08-12,3,126.56,Online
1178,107,2104,2024-02-16,3,68.23,In-Store
1179,109,2104,2023-12-14,1,143.76,In-Store
1180,114,2104,2023-10-24,1,54.38,In-Store
1181,104,2104,2024-05-03,2,56.51,In-Store
1182,114,2104,2023-12-07,1,57.32,Online
1183,110,2104,2023-09-18,1,121.26,In-Store
1184,102,2104,2023-10-04,2,25.64,In-Store
1185,118,2104,2023-12-20,1,131.07,In-Store
1186,101,2104,2024-03-03,3,29.07,In-Store
1187,114,2104,2023-09-18,3,57.64,Online
1188,107,2104,2023-10-27,3,67.86,In-Store
1189,114,2105,2023-11-28,3,58.32,In-Store
1190,109,2105,2024-01-23,2,131.3,In-Store
1191,112,2105,2023-08-23,1,31.35,In-Store
1192,116,2105,2024-04-08,2,251.84,Online
1193,118,2105,2023-10-23,3,124.93,In-Store
1194,118,2105,2023-11-27,3,121.38,In-Store
1195,117,2105,2023-08-31,1,138.76,In-Store
1196,116,2105,2024-04-02,2,256.3,Online
1197,107,2105,2023-07-25,1,61.92,Online
1198,101,2105,2024-01-25,2,24.64,Online
1199,109,2106,2023-11-01,3,147.76,Online
1200,114,2107,2023-02-24,2,52.1,Online
1201,109,2108,2023-11-26,1,152.25,In-Store
1202,115,2108,2023-09-04,3,126.17,In-Store
1203,113,2108,2024-01-27,2,11.67,In-Store
1204,109,2108,2024-04-16,2,140.92,Online
1205,104,2108,2024-04-28,2,59.27,Online
1206,111,2108,2024-04-05,1,43.93,In-Store
1207,105,2108,2023-08-08,1,106.07,In-Store
1208,108,2108,2023-11-15,2,202.22,Online
1209,111,2108,2023-10-05,3,46.95,In-Store
1210,108,2108,2023-10-11,3,214.36,Online
1211,103,2108,2023-10-10,2,91.08,Online
1212,110,2108,2024-02-07,2,109.35,Online
1213,115,2109,2023-12-14,2,120.98,Online
1214,108,2109,2024-02-06,2,205.26,Online
1215,116,2110,2024-03-11,3,264.11,In-Store
1216,103,2110,2024-02-16,1,83.59,In-Store
1217,104,2110,2024-02-18,3,67.07,In-Store
1218,104,2110,2023-09-14,3,66.55,Online
1219,113,2110,2023-12-21,1,10.31,Online
1220,118,2110,2024-02-05,2,125.04,In-Store
1221,109,2110,2024-03-28,1,132.7,In-Store
1222,113,2110,2023-11-07,3,10.83,In-Store
1223,114,2110,2023-08-08,2,58.49,Online
1224,107,2110,2024-01-17,2,62.16,Online
1225,117,2110,2024-02-27,3,123.87,In-Store
1226,106,2110,2024-03-22,3,36.16,Online
1227,102,2110,2024-02-23,3,26.23,In-Store
1228,118,2110,2024-03-29,3,126.74,Online
1229,113,2110,2023-08-06,3,11.16,In-Store
1230,117,2110,2023-11-11,3,135.08,In-Store
1231,111,2110,2024-03-31,3,42.38,Online
1232,105,2110,2023-09-28,1,119.59,In-Store
1233,114,2110,2023-11-09,3,54.15,In-Store
1234,112,2110,2024-03-12,3,27.75,In-Store
1235,115,2110,2023-08-10,2,140.14,In-Store
1236,114,2111,2023-02-09,2,55.88,Online
1237,110,2111,2023-08-10,2,122.8,In-Store
1238,108,2111,2023-05-14,1,178.68,Online
1239,118,2112,2023-12-11,2,118.26,In-Store
1240,118,2113,2024-01-26,2,142.44,In-Store
1241,103,2113,2023-07-04,2,79.46,In-Store
1242,105,2113,2024-01-24,3,117.42,Online
1243,116,2113,2023-09-19,3,221.92,Online
1244,108,2113,2023-12-09,1,198.11,In-Store
1245,109,2113,2023-08-26,2,141.03,Online
1246,101,2113,2024-03-13,1,26.84,In-Store
1247,101,2113,2024-01-24,1,26.6,Online
1248,101,2113,2023-08-08,3,26.25,Online
1249,106,2113,2023-12-21,3,38.76,Online
1250,106,2113,2024-03-10,3,33.04,Online
1251,106,2114,2024-04-13,2,39.24,Online
1252,117,2114,2024-02-11,3,125.57,In-Store
1253,118,2114,2024-03-07,2,117.76,Online
1254,109,2114,2024-03-23,2,136.37,In-Store
1255,109,2114,2023-09-13,2,152.26,In-Store
1256,117,2114,2024-03-01,2,123.06,In-Store
1257,110,2114,2024-02-16,2,111.75,In-Store
1258,110,2114,2023-09-16,1,117.3,In-Store
1259,108,2114,2024-04-12,2,215.51,Online
1260,116,2114,2023-08-08,3,255.47,Online
1261,112,2114,2024-03-05,1,31.3,In-Store
1262,109,2114,2024-01-15,3,156.73,In-Store
1263,108,2114,2023-07-19,3,180.47,In-Store
1264,103,2115,2023-10-09,1,86.41,In-Store
1265,105,2115,2023-11-01,3,124.44,Online
1266,103,2115,2024-03-26,2,85.32,Online
1267,115,2115,2024-05-14,1,136.96,Online
1268,110,2115,2023-10-22,3,129.03,In-Store
1269,106,2115,2024-05-01,1,35.4,Online
1270,112,2115,2023-07-31,1,27.04,In-Store
1271,116,2115,2024-02-07,1,221.06,Online
1272,113,2115,2023-12-07,3,10.42,In-Store
1273,103,2115,2023-08-14,1,79.38,Online
1274,110,2115,2023-11-22,3,115.35,In-Store
1275,103,2115,2024-02-06,2,85.55,Online
1276,106,2116,2023-12-16,3,34.47,Online
1277,108,2116,2024-03-06,1,214.96,In-Store
1278,108,2116,2024-03-11,3,183.78,In-Store
1279,114,2116,2024-05-07,3,52.51,Online
1280,108,2116,2024-03-12,2,205.35,Online
1281,106,2116,2023-11-16,1,33.05,In-Store
1282,101,2116,2024-03-29,3,26.85,In-Store
1283,109,2116,2024-05-09,2,149.13,In-Store
1284,108,2116,2023-11-17,3,192.64,Online
1285,114,2116,2023-09-16,3,55.15,In-Store
1286,105,2116,2023-11-19,2,108.91,Online
1287,105,2116,2024-03-17,1,117.07,Online
1288,115,2116,2024-02-09,1,122.87,In-Store
1289,111,2117,2023-12-03,2,43.81,Online
1290,116,2117,2023-12-23,2,234.69,In-Store
1291,111,2117,2023-12-17,3,46.58,Online
1292,104,2117,2024-02-10,2,59.75,In-Store
1293,109,2117,2024-04-06,3,153.23,Online
1294,115,2117,2024-03-23,2,125.12,In-Store
1295,114,2117,2023-09-25,3,58.01,In-Store
1296,102,2117,2024-01-29,3,25.74,In-Store
1297,113,2117,2024-04-26,1,10.46,Online
1298,114,2117,2024-05-03,3,54.76,Online
1299,106,2117,2023-07-22,1,39.61,Online
1300,106,2117,2024-02-03,3,35.04,Online
1301,104,2117,2023-12-03,3,57.11,In-Store
1302,116,2117,2023-12-04,2,246.06,Online
1303,107,2117,2024-01-06,1,59.17,Online
1304,101,2117,2023-09-24,1,27.21,Online
1305,113,2117,2024-04-12,2,9.89,Online
1306,108,2118,2023-12-16,2,209.86,Online
1307,101,2118,2024-03-12,2,25.12,Online
1308,118,2118,2023-12-01,1,119.41,In-Store
1309,108,2119,2023-10-09,1,182.54,In-Store
1310,113,2119,2023-10-20,1,9.75,In-Store
1311,116,2119,2023-10-23,1,253.16,Online
1312,105,2119,2023-10-24,3,108.38,Online
1313,108,2119,2023-12-26,3,198.21,Online
1314,101,2119,2023-09-19,3,25.42,Online
1315,105,2119,2023-09-06,2,115.81,Online
1316,112,2119,2023-09-19,3,28.04,In-Store
1317,118,2119,2023-08-22,3,126.91,Online
1318,110,2119,2023-11-05,2,119.37,Online
1319,107,2120,2024-03-30,1,70.05,Online
1320,110,2120,2023-08-03,2,112.92,Online
1321,107,2120,2024-03-16,3,60.94,In-Store
1322,118,2120,2023-08-20,1,129.79,Online
1323,108,2120,2023-08-21,2,209.31,Online
1324,101,2120,2024-01-14,1,26.85,In-Store
1325,102,2120,2023-07-21,3,27.63,In-Store
1326,102,2120,2024-03-08,2,27.85,Online
1327,117,2120,2024-02-15,3,128.54,Online
1328,104,2120,2024-02-15,1,56.52,In-Store
1329,114,2121,2024-01-07,1,50.65,Online
1330,116,2121,2023-11-01,3,259.14,Online
1331,109,2121,2024-04-23,2,130.85,Online
1332,110,2121,2024-04-10,3,128.43,In-Store
1333,101,2121,2023-11-25,1,26.6,Online
1334,107,2121,2024-04-18,2,66.62,In-Store
1335,109,2121,2023-11-19,3,129.35,In-Store
1336,116,2121,2024-02-13,3,241.8,In-Store
1337,110,2121,2024-04-22,2,115.35,Online
1338,109,2121,2024-02-14,1,143.45,In-Store
1339,110,2121,2023-08-25,1,112.34,In-Store
1340,107,2122,2023-09-05,3,66.81,In-Store
1341,110,2122,2023-10-18,1,113.95,In-Store
1342,113,2122,2024-01-05,1,10.78,Online
1343,116,2122,2023-07-28,2,237.37,Online
1344,108,2122,2023-08-21,2,201.9,In-Store
1345,104,2122,2023-08-07,2,60.7,Online
1346,109,2122,2024-03-26,1,153.13,In-Store
1347,111,2122,2023-09-17,1,50.64,Online
1348,103,2122,2024-02-19,1,87.99,Online
1349,115,2122,2023-09-09,3,137.37,Online
1350,113,2122,2023-09-23,2,10.09,In-Store
1351,115,2122,2024-03-25,2,120.25,In-Store
1352,118,2122,2024-03-07,1,133.36,Online
1353,105,2122,2024-01-04,2,111.62,Online
1354,102,2122,2024-04-24,3,25.04,In-Store
1355,115,2122,2024-01-10,1,134.95,Online
1356,108,2122,2023-09-05,1,205.45,Online
1357,115,2123,2023-11-15,2,140.63,In-Store
1358,115,2123,2023-10-02,3,140.78,In-Store
1359,107,2124,2024-05-03,2,68.49,In-Store
1360,107,2124,2023-09-19,3,68.55,In-Store
1361,110,2124,2024-05-04,1,111.54,Online
1362,113,2124,2024-05-26,3,10.63,Online
1363,107,2124,2023-08-26,2,71.78,Online
1364,116,2124,2024-04-05,3,241.7,Online
1365,101,2124,2023-09-09,1,29.86,In-Store
1366,103,2124,2024-03-14,3,93.04,In-Store
1367,107,2124,2024-05-07,2,70.27,In-Store
1368,113,2124,2023-12-07,1,11.66,Online
1369,101,2124,2023-09-10,3,24.79,In-Store
1370,101,2124,2023-11-27,2,24.52,In-Store
1371,109,2124,2024-05-06,1,149.88,In-Store
1372,109,2124,2024-04-07,1,129.61,In-Store
1373,113,2124,2023-12-03,2,10.88,Online
1374,106,2124,2023-10-15,1,39.21,In-Store
1375,107,2124,2024-02-06,1,60.57,Online
1376,114,2124,2024-04-23,2,52.49,In-Store
1377,103,2124,2024-04-30,2,89.14,Online
1378,110,2125,2023-06-30,2,116.85,Online
1379,113,2125,2023-09-29,1,11.18,In-Store
1380,115,2125,2024-02-17,2,135.09,Online
1381,109,2126,2023-07-20,2,140.56,In-Store
1382,111,2127,2024-03-19,1,46.63,Online
1383,118,2127,2023-09-28,1,118.68,In-Store
1384,111,2127,2024-05-06,1,44.44,In-Store
1385,112,2127,2023-11-16,3,31.59,Online
1386,104,2127,2023-07-27,3,61.75,In-Store
1387,113,2127,2024-03-20,3,10.85,Online
1388,115,2127,2023-08-11,3,132.7,Online
1389,109,2127,2024-02-03,3,150.16,In-Store
1390,112,2127,2024-05-17,1,30.5,Online
1391,109,2127,2023-12-16,3,128.97,Online
1392,105,2127,2023-10-05,1,110.28,In-Store
1393,109,2127,2023-07-24,3,134.76,Online
1394,103,2127,2023-08-22,2,78.7,In-Store
1395,112,2127,2023-09-30,3,28.65,Online
1396,113,2127,2024-04-08,3,9.74,Online
1397,105,2127,2024-05-18,1,116.39,In-Store
1398,101,2127,2023-10-26,3,28.98,In-Store
1399,114,2127,2023-12-04,1,57.02,Online
1400,118,2127,2024-02-29,1,119.82,In-Store
1401,107,2128,2023-10-04,2,68.67,In-Store
1402,104,2128,2024-02-18,2,57.56,Online
1403,116,2128,2023-07-28,1,253.17,In-Store
1404,111,2128,2024-02-28,2,48.58,In-Store
1405,115,2128,2024-04-04,2,142.95,In-Store
1406,103,2128,2024-01-10,3,94.66,In-Store
1407,108,2128,2024-01-15,1,211.61,Online
1408,102,2128,2024-03-15,2,28.86,In-Store
1409,108,2128,2023-09-27,1,190.48,Online
1410,116,2128,2023-09-02,1,252.13,In-Store
1411,116,2128,2023-07-22,2,258.34,Online
1412,110,2128,2024-02-22,2,126.39,In-Store
1413,114,2129,2023-10-06,1,57.75,In-Store
1414,113,2129,2023-09-01,3,11.38,In-Store
1415,110,2129,2024-03-04,2,123.44,In-Store
1416,102,2129,2024-02-22,2,28.79,In-Store
1417,117,2129,2023-10-19,3,143.64,In-Store
1418,117,2129,2023-12-01,3,135.22,Online
1419,110,2129,2024-05-10,3,115.44,In-Store
1420,111,2129,2024-04-03,2,43.99,Online
1421,111,2129,2023-08-17,1,46.77,Online
1422,117,2129,2023-12-26,3,134.74,Online
1423,111,2129,2023-12-05,2,51.04,In-Store
1424,112,2129,2024-03-26,3,28.17,In-Store
1425,116,2129,2024-02-16,1,220.04,In-Store
1426,117,2129,2023-12-30,3,120.98,In-Store
1427,106,2129,2023-11-01,2,34.53,In-Store
1428,111,2129,2024-04-12,3,42.92,In-Store
1429,102,2129,2024-04-21,3,29.54,In-Store
1430,118,2129,2023-12-31,1,135.54,In-Store
1431,102,2129,2024-04-14,3,29.62,Online
1432,102,2129,2024-05-26,3,27.85,In-Store
1433,117,2129,2023-09-30,1,120.09,In-Store
1434,108,2129,2023-08-08,1,205.78,In-Store
1435,102,2129,2023-08-09,1,28.34,In-Store
1436,113,2129,2023-08-24,1,9.81,Online
1437,110,2129,2024-05-01,1,118.56,In-Store
1438,112,2129,2024-01-23,2,31.37,In-Store
1439,115,2129,2024-01-12,3,118.34,In-Store
1440,111,2130,2024-02-15,2,43.39,Online
1441,115,2130,2023-12-29,1,141.09,In-Store
1442,102,2130,2024-03-14,3,24.74,In-Store
1443,102,2130,2023-08-10,3,27.07,Online
1444,111,2130,2023-11-15,2,44.59,Online
1445,102,2130,2023-09-04,1,28.25,Online
1446,104,2130,2024-03-29,3,58.06,In-Store
1447,110,2130,2024-03-09,2,123.93,In-Store
1448,105,2130,2023-08-10,2,109.84,Online
1449,110,2130,2024-03-21,1,124.2,Online
1450,102,2131,2023-09-13,1,26.65,Online
1451,107,2132,2023-08-05,3,65.48,In-Store
1452,106,2132,2023-09-21,3,34.56,Online
1453,105,2132,2023-03-12,1,118.89,Online
1454,105,2133,2024-05-12,3,110.26,In-Store
1455,118,2133,2023-12-26,3,138.91,Online
1456,104,2133,2024-01-05,3,63.62,In-Store
1457,118,2133,2023-09-01,1,138.98,In-Store
1458,110,2133,2024-03-08,2,129.38,In-Store
1459,117,2133,2024-01-07,3,132.03,In-Store
1460,105,2133,2024-01-01,2,108.76,Online
1461,103,2133,2024-05-12,3,82.81,Online
1462,108,2133,2024-02-12,1,184.46,Online
1463,103,2133,2024-01-16,2,83.74,Online
1464,106,2133,2024-05-10,3,32.98,Online
1465,101,2133,2024-05-07,1,29.54,Online
1466,108,2133,2024-03-12,2,208.46,Online
1467,103,2133,2024-01-09,1,87.93,Online
1468,111,2133,2023-09-05,1,50.34,Online
1469,116,2133,2024-05-03,2,261.79,In-Store
1470,117,2133,2024-03-15,2,140.57,In-Store
1471,112,2133,2024-05-05,2,31.77,Online
1472,102,2133,2023-09-19,1,29.62,Online
1473,114,2133,2023-09-29,3,60.44,Online
1474,111,2133,2023-11-06,2,48.52,Online
1475,104,2133,2023-10-30,2,62.48,Online
1476,118,2133,2023-09-05,3,137.9,In-Store
1477,114,2133,2023-12-19,3,59.29,Online
1478,108,2133,2024-04-13,3,187.62,Online
1479,113,2133,2023-12-18,3,10.0,In-Store
1480,118,2133,2024-03-19,2,124.07,In-Store
1481,118,2134,2023-12-12,3,126.14,Online
1482,116,2134,2024-01-10,2,253.86,Online
1483,116,2135,2023-09-26,2,255.19,Online
1484,113,2135,2024-03-21,1,10.87,Online
1485,105,2135,2023-10-28,3,110.37,Online
1486,109,2135,2024-03-09,2,156.9,Online
1487,102,2135,2023-09-05,1,28.61,In-Store
1488,101,2135,2024-04-09,1,29.65,In-Store
1489,102,2135,2023-11-06,1,25.81,Online
1490,108,2135,2024-02-21,2,205.41,In-Store
1491,107,2135,2023-12-09,1,62.95,Online
1492,114,2135,2023-10-02,2,53.71,In-Store
1493,111,2135,2023-09-21,3,49.85,Online
1494,106,2135,2023-10-25,1,37.3,Online
1495,111,2135,2024-02-14,1,50.34,In-Store
1496,104,2135,2023-08-26,1,59.43,Online
1497,112,2136,2023-12-17,3,32.54,In-Store
1498,103,2137,2024-04-05,2,88.02,In-Store
1499,104,2137,2023-08-05,1,63.14,In-Store
1500,115,2137,2023-12-18,1,123.61,In-Store
1501,109,2137,2024-02-20,1,152.63,In-Store
1502,113,2137,2024-03-15,2,11.16,Online
1503,115,2137,2023-12-26,2,139.0,In-Store
1504,113,2137,2024-01-13,3,10.5,Online
1505,110,2137,2023-12-20,3,118.26,Online
1506,102,2137,2024-05-06,1,25.33,In-Store
1507,109,2137,2024-01-07,2,151.61,Online
1508,118,2137,2023-10-25,3,133.19,In-Store
1509,109,2137,2023-11-23,1,155.28,In-Store
1510,101,2138,2023-07-05,3,24.55,In-Store
1511,103,2138,2024-03-23,2,83.09,In-Store
1512,101,2138,2024-03-18,1,26.24,In-Store
1513,117,2138,2023-10-23,2,127.36,In-Store
1514,114,2138,2024-01-16,3,53.15,Online
1515,112,2138,2023-12-26,2,31.09,Online
1516,113,2138,2024-02-13,1,9.76,Online
1517,115,2138,2023-11-03,2,139.47,Online
1518,111,2138,2023-10-30,1,47.24,Online
1519,118,2138,2023-12-14,1,135.25,In-Store
1520,113,2138,2023-12-08,3,11.22,In-Store
1521,114,2138,2023-08-22,2,51.93,In-Store
1522,106,2138,2023-08-01,1,33.39,In-Store
1523,110,2139,2023-10-29,3,109.51,In-Store
1524,116,2139,2023-07-15,2,224.95,Online
1525,111,2140,2023-07-19,1,49.59,In-Store
1526,106,2140,2023-12-29,1,33.9,Online
1527,117,2140,2023-09-11,1,124.66,Online
1528,107,2140,2023-10-25,2,69.29,In-Store
1529,117,2140,2023-09-19,1,123.51,In-Store
1530,113,2140,2023-08-17,1,10.03,In-Store
1531,107,2140,2023-11-23,2,66.49,In-Store
1532,110,2140,2023-10-18,3,115.26,In-Store
1533,118,2140,2024-01-01,1,141.68,In-Store
1534,118,2140,2024-04-05,2,120.43,Online
1535,118,2140,2023-07-04,3,136.07,Online
1536,107,2140,2023-11-29,1,67.3,Online
1537,114,2141,2023-12-30,2,54.07,In-Store
1538,117,2141,2023-07-09,3,122.51,In-Store
1539,107,2141,2023-07-30,1,61.14,Online
1540,118,2141,2023-10-20,2,130.13,In-Store
1541,108,2141,2023-07-22,1,189.67,In-Store
1542,102,2141,2024-01-13,1,25.78,Online
1543,112,2141,2024-04-18,3,30.9,In-Store
1544,115,2141,2024-01-25,1,130.92,Online
1545,116,2141,2024-01-11,1,233.29,In-Store
1546,108,2141,2023-11-16,3,211.6,In-Store
1547,115,2141,2024-01-16,2,136.18,In-Store
1548,106,2141,2024-02-11,3,39.56,In-Store
1549,118,2142,2023-08-18,3,125.05,Online
1550,102,2142,2023-12-20,3,28.15,Online
1551,114,2143,2024-05-05,2,58.12,In-Store
1552,107,2143,2024-02-13,2,70.16,Online
1553,114,2143,2024-01-09,3,56.43,Online
1554,110,2143,2024-01-28,2,127.68,In-Store
1555,108,2143,2023-10-20,2,210.06,In-Store
1556,106,2143,2023-11-26,2,38.72,Online
1557,111,2143,2023-10-21,2,47.48,Online
1558,114,2143,2023-12-12,1,50.59,In-Store
1559,109,2143,2024-02-28,2,155.27,In-Store
1560,104,2143,2023-10-13,3,67.72,In-Store
1561,111,2144,2023-08-11,1,45.9,Online
1562,109,2145,2023-09-15,2,149.4,In-Store
1563,115,2145,2023-06-27,2,136.08,In-Store
1564,111,2145,2023-04-26,1,51.2,Online
1565,115,2146,2023-09-08,2,120.18,Online
1566,118,2146,2023-11-19,1,136.61,Online
1567,112,2146,2023-11-10,2,32.78,Online
1568,101,2146,2023-11-10,3,29.91,In-Store
1569,113,2146,2023-11-16,1,9.77,Online
1570,115,2146,2023-08-26,3,122.39,Online
1571,106,2146,2024-04-04,1,35.28,In-Store
1572,117,2146,2023-08-26,1,119.71,Online
1573,102,2146,2023-08-04,3,28.13,In-Store
1574,111,2146,2024-04-23,3,46.76,In-Store
1575,105,2146,2023-09-26,1,107.93,Online
1576,106,2146,2024-02-20,3,38.79,In-Store
1577,104,2146,2023-11-17,3,59.52,In-Store
1578,111,2146,2024-04-25,3,50.61,Online
1579,104,2146,2024-03-29,2,64.84,Online
1580,112,2146,2024-03-26,3,31.37,In-Store
1581,112,2146,2024-01-14,3,31.42,Online
1582,103,2146,2024-02-25,2,87.08,Online
1583,101,2146,2024-03-11,1,25.23,In-Store
1584,117,2146,2023-10-31,2,138.44,In-Store
1585,116,2146,2024-03-14,3,245.15,In-Store
1586,105,2146,2024-01-13,1,122.24,Online
1587,115,2146,2024-02-22,3,129.61,Online
1588,108,2146,2023-08-16,1,195.31,In-Store
1589,117,2146,2023-09-24,3,138.0,In-Store
1590,109,2146,2023-08-22,2,133.26,Online
1591,102,2146,2023-08-01,3,26.34,In-Store
1592,104,2147,2024-02-16,2,63.38,Online
1593,101,2147,2023-08-16,1,25.37,Online
1594,117,2147,2024-04-13,2,144.33,In-Store
1595,101,2147,2023-11-10,1,27.8,Online
1596,115,2147,2024-01-24,1,118.01,In-Store
1597,115,2147,2024-04-23,3,139.43,Online
1598,112,2147,2023-09-23,2,31.26,In-Store
1599,114,2147,2023-08-06,2,56.64,Online
1600,101,2147,2024-03-25,2,27.68,In-Store
1601,105,2147,2023-08-25,2,123.05,Online
1602,118,2148,2023-10-27,1,134.1,Online
1603,104,2148,2024-05-19,3,56.26,Online
1604,114,2148,2024-01-02,2,56.68,In-Store
1605,104,2148,2023-09-19,1,62.57,In-Store
1606,117,2148,2023-11-04,2,118.87,Online
1607,108,2148,2023-10-15,2,180.64,Online
1608,110,2148,2023-12-17,3,111.58,In-Store
1609,115,2148,2024-05-01,3,132.33,In-Store
1610,103,2148,2024-04-12,3,89.87,In-Store
1611,115,2148,2024-01-23,2,139.9,In-Store
1612,105,2148,2023-07-31,3,115.44,Online
1613,118,2148,2024-02-13,2,136.48,In-Store
1614,105,2148,2023-08-08,3,126.99,Online
1615,113,2148,2023-10-05,2,10.5,In-Store
1616,116,2149,2023-08-06,2,250.65,In-Store
1617,113,2149,2023-10-24,3,10.35,Online
1618,103,2149,2024-05-01,2,81.7,Online
1619,101,2149,2024-01-16,3,28.05,In-Store
1620,110,2149,2024-03-26,2,123.76,Online
1621,105,2149,2024-03-23,1,122.96,Online
1622,113,2149,2024-01-02,3,9.92,Online
1623,101,2149,2023-11-05,1,27.39,In-Store
1624,107,2149,2023-10-02,2,69.87,Online
1625,102,2149,2024-05-10,2,26.13,In-Store
1626,107,2149,2023-09-11,2,69.6,Online
1627,109,2149,2024-04-19,3,131.37,Online
1628,103,2149,2024-01-29,3,81.07,Online
1629,101,2149,2023-09-16,2,27.61,Online
1630,109,2149,2024-01-24,2,140.79,Online
1631,111,2149,2024-03-24,3,44.9,Online
1632,110,2149,2024-01-24,2,120.44,In-Store
1633,117,2150,2023-12-08,3,144.13,Online
1634,117,2151,2024-02-26,1,126.74,In-Store
1635,116,2151,2024-01-31,1,233.4,Online
1636,109,2151,2024-05-07,3,153.61,In-Store
1637,102,2151,2024-03-21,2,28.25,In-Store
1638,108,2151,2024-03-05,2,188.58,Online
1639,102,2151,2023-09-28,2,27.87,Online
1640,113,2151,2024-05-14,3,10.04,In-Store
1641,114,2151,2023-12-09,1,59.49,Online
1642,101,2151,2024-04-24,1,29.87,In-Store
1643,104,2151,2023-07-27,3,57.28,Online
1644,106,2151,2023-10-22,2,36.9,In-Store
1645,118,2152,2023-12-12,2,128.72,In-Store
1646,118,2152,2023-08-05,2,128.91,In-Store
1647,102,2153,2023-12-16,1,26.33,Online
1648,107,2153,2024-01-29,3,63.86,In-Store
1649,102,2153,2024-02-11,3,26.9,In-Store
1650,102,2153,2024-01-05,3,29.44,In-Store
1651,116,2153,2024-04-30,1,243.38,Online
1652,104,2153,2024-02-01,1,60.06,Online
1653,109,2153,2023-11-06,1,129.08,In-Store
1654,102,2153,2023-08-05,3,24.85,In-Store
1655,117,2153,2024-04-26,2,123.91,In-Store
1656,106,2153,2023-09-24,2,36.73,Online
1657,109,2153,2023-08-17,3,147.0,In-Store
1658,118,2153,2023-10-19,3,119.68,In-Store
1659,117,2153,2023-09-25,2,133.62,Online
1660,102,2153,2024-04-13,2,24.41,In-Store
1661,117,2153,2023-09-20,1,142.94,Online
1662,101,2153,2023-08-16,3,25.22,Online
1663,115,2153,2024-02-25,1,129.8,Online
1664,114,2153,2024-02-21,1,52.17,Online
1665,113,2153,2024-04-18,2,10.59,Online
1666,115,2153,2024-04-18,1,137.92,In-Store
1667,115,2154,2024-01-17,1,133.21,Online
1668,102,2154,2024-05-09,3,25.22,Online
1669,109,2154,2024-04-18,2,137.98,In-Store
1670,115,2154,2024-05-08,1,123.69,Online
1671,106,2154,2023-10-22,1,39.05,In-Store
1672,104,2154,2024-03-02,3,62.98,In-Store
1673,102,2154,2023-09-07,2,27.58,Online
1674,109,2154,2023-11-12,2,130.73,In-Store
1675,114,2154,2024-01-21,2,57.58,In-Store
1676,113,2154,2024-01-11,1,10.74,In-Store
1677,108,2154,2023-08-10,2,194.93,In-Store
1678,104,2155,2024-03-26,1,61.13,In-Store
1679,105,2155,2024-02-15,3,120.39,In-Store
1680,103,2155,2023-12-29,2,84.27,In-Store
1681,109,2155,2023-12-11,1,151.06,Online
1682,116,2155,2024-01-10,1,237.3,In-Store
1683,118,2155,2023-10-08,3,134.71,In-Store
1684,105,2155,2023-07-31,2,107.2,Online
1685,113,2155,2023-09-06,2,10.8,Online
1686,112,2155,2024-02-15,2,31.47,Online
1687,111,2155,2024-05-03,3,43.81,In-Store
1688,104,2155,2024-04-09,3,64.3,Online
1689,113,2155,2023-08-16,2,10.24,Online
1690,110,2155,2024-05-03,2,117.18,In-Store
1691,106,2155,2024-02-19,3,34.37,Online
1692,103,2155,2023-12-10,1,80.39,Online
1693,102,2156,2023-08-01,3,27.93,Online
1694,109,2156,2023-10-20,3,133.33,In-Store
1695,117,2157,2024-02-23,3,137.38,Online
1696,113,2157,2023-10-31,1,10.98,Online
1697,109,2157,2023-11-13,3,138.16,In-Store
1698,105,2157,2024-01-13,1,118.31,Online
1699,109,2157,2023-08-20,3,145.99,In-Store
1700,113,2157,2024-01-15,2,10.12,Online
1701,118,2157,2024-01-29,2,127.39,In-Store
1702,118,2157,2023-12-25,1,126.41,In-Store
1703,112,2157,2023-11-16,3,32.4,Online
1704,115,2157,2023-07-26,1,137.23,In-Store
1705,117,2157,2023-11-12,2,138.76,Online
1706,105,2157,2023-10-12,3,127.63,In-Store
1707,108,2157,2024-03-26,3,198.7,In-Store
1708,114,2157,2023-10-06,2,59.89,Online
1709,108,2158,2023-11-10,3,210.85,In-Store
1710,107,2158,2024-05-19,1,71.86,Online
1711,115,2158,2023-11-23,1,128.08,Online
1712,102,2158,2023-11-06,1,27.21,Online
1713,110,2158,2024-03-30,2,127.4,In-Store
1714,105,2158,2023-08-01,3,126.69,In-Store
